listing_id,YearMonth,number,score
34712021,2019-9,7,0.46535714285714286
34712021,2020-1,4,0.8658
34712021,2020-2,1,0.0
34717834,2019-10,6,0.8928666666666668
34717834,2019-11,6,0.7997500000000001
34717834,2019-12,1,0.9953
34717834,2019-5,1,0.9565
34717834,2019-6,4,0.9325000000000001
34717834,2019-7,6,0.8986166666666667
34717834,2019-8,1,0.9413
34717834,2019-9,7,0.9168571428571427
34717834,2020-1,2,0.9368000000000001
34717834,2020-2,1,0.0
34719656,2019-10,1,0.9438
34719656,2019-11,1,0.8834
34719656,2019-12,3,0.7639666666666667
34719656,2019-5,2,0.91445
34719656,2019-6,5,0.8923
34719656,2019-7,4,0.8028
34719656,2019-8,2,0.75095
34719656,2019-9,4,0.564175
34719656,2020-1,2,0.95635
34719656,2020-2,3,0.43029999999999996
34721958,2019-12,1,0.0
34721958,2019-8,2,0.62785
34737822,2019-10,3,0.7917333333333333
34737822,2019-11,3,0.9177666666666667
34737822,2019-12,2,0.8734
34737822,2019-5,1,0.975
34737822,2019-6,3,0.9483666666666667
34737822,2019-7,5,0.8847200000000001
34737822,2019-8,2,0.9277500000000001
34737822,2019-9,2,0.7785500000000001
34737822,2020-1,1,0.8908
34737822,2020-2,1,0.8588
34741693,2019-6,6,0.7445833333333334
34741693,2019-7,1,0.7717
34741693,2019-8,1,-0.5574
34741693,2020-2,1,0.9128
34748179,2019-10,5,0.8742800000000001
34748179,2019-11,3,0.7997666666666666
34748179,2019-12,5,0.82416
34748179,2019-5,2,0.8193
34748179,2019-6,4,0.696075
34748179,2019-7,4,0.747325
34748179,2019-8,2,0.8595
34748179,2019-9,2,0.8793
34748179,2020-1,4,0.82465
34752596,2019-9,1,0.8655
34757739,2019-6,5,0.9457800000000001
34757739,2019-7,1,0.977
34757739,2020-1,1,0.9545
34757739,2020-2,1,0.9073
34759979,2019-5,1,0.0
34776723,2019-10,1,0.979
34776723,2019-11,2,0.9400999999999999
34776723,2019-6,1,0.796
34776723,2019-9,1,0.8955
34776723,2020-1,1,0.6369
34776723,2020-2,1,0.7783
34777844,2019-10,1,0.7466
34777844,2019-12,1,0.4754
34777844,2019-6,1,0.901
34777844,2019-7,1,0.893
34777844,2019-9,1,0.9285
34777844,2020-2,1,0.8357
34790455,2019-5,1,-0.5267
34803060,2019-10,4,0.40427500000000005
34803060,2019-11,2,0.75055
34803060,2019-12,1,0.9022
34803060,2019-6,6,0.8697166666666666
34803060,2019-7,3,0.9668
34803060,2019-8,1,0.8169
34803060,2019-9,3,0.8747333333333334
34812040,2019-5,1,0.9843
34855314,2019-10,9,0.6324777777777777
34855314,2019-11,8,0.7476250000000001
34855314,2019-12,10,0.53564
34855314,2019-5,2,0.8651
34855314,2019-6,8,0.8539
34855314,2019-7,7,0.725642857142857
34855314,2019-8,5,0.66014
34855314,2019-9,8,0.565325
34855314,2020-1,8,0.8289500000000001
34855314,2020-2,2,0.4646
34859597,2019-12,1,0.0
34865671,2019-10,4,0.711925
34865671,2019-11,1,0.9625
34865671,2020-2,1,0.0
34867728,2019-7,5,0.9449400000000001
34867728,2019-8,6,0.7887500000000002
34868238,2019-10,1,0.9531
34868238,2019-11,2,0.4037
34868238,2019-8,1,0.926
34868238,2019-9,2,0.9027499999999999
34868238,2020-1,1,0.9623
34869080,2019-10,2,0.58405
34869080,2019-11,1,0.8622
34869080,2019-5,2,0.83415
34869080,2019-6,1,0.807
34869080,2019-7,2,0.8688
34869080,2019-8,1,0.9884
34869080,2019-9,2,0.8669
34884102,2019-10,3,0.9247666666666667
34884102,2019-11,7,0.8511714285714287
34884102,2019-12,4,0.9362499999999999
34884102,2019-6,5,0.8878
34884102,2019-8,2,-0.064
34884102,2019-9,5,0.9107200000000001
34884102,2020-1,1,0.9792
34884102,2020-2,1,0.9705
34888539,2020-2,2,0.6666
34890145,2019-8,1,0.8843
34895725,2019-10,2,0.85405
34895725,2019-11,2,0.8583000000000001
34895725,2019-12,3,0.8481000000000001
34895725,2019-7,1,0.7096
34895725,2020-1,2,0.8695999999999999
34905346,2019-10,1,0.9204
34905346,2019-11,1,0.9038
34905346,2019-6,7,0.7006285714285714
34905346,2019-7,1,0.4753
34905346,2019-8,3,0.6717
34905346,2019-9,1,0.8879
34905346,2020-2,1,0.8898
34907238,2019-10,9,0.8240000000000001
34907238,2019-12,2,0.9289499999999999
34907238,2019-5,1,0.9512
34907238,2019-8,1,0.9558
34907238,2019-9,8,0.862775
34907238,2020-1,2,0.65665
34910014,2019-10,4,0.815325
34910014,2019-11,3,0.8486333333333332
34910014,2019-5,1,0.9392
34910014,2019-6,5,0.67696
34910014,2019-7,6,0.6310333333333333
34910014,2019-8,2,0.8715999999999999
34910014,2019-9,3,0.6819666666666667
34912567,2019-5,1,0.9681
34912899,2019-6,4,0.85835
34912899,2019-7,1,0.5921
34913078,2019-10,1,0.0
34913078,2019-11,2,0.7364999999999999
34913078,2019-12,1,0.894
34913078,2019-7,1,0.0
34913078,2019-8,1,0.9632
34913078,2019-9,3,0.8938
34922571,2019-5,1,0.9115
34922571,2019-6,1,0.8395
34922571,2019-7,2,0.823
34922571,2019-8,2,0.7900499999999999
34946548,2019-10,1,0.9774
34946548,2019-12,2,0.9861
34946548,2019-7,3,0.9180666666666667
34946548,2019-8,4,0.9739249999999999
34946548,2019-9,3,0.9402
34946548,2020-1,1,0.9729
34969216,2019-12,1,0.9166
34998491,2019-10,1,0.9299
34998491,2019-11,1,0.6588
34998491,2019-7,3,0.7449666666666667
34998491,2019-8,3,0.8513333333333334
35001665,2019-10,3,0.8896999999999999
35001665,2019-9,1,0.0
35001665,2020-1,1,0.8675
35036658,2019-10,1,0.9736
35036919,2019-6,1,0.9216
35036974,2019-5,1,0.0
35036974,2019-6,6,0.9130666666666668
35053675,2019-7,3,0.8633666666666667
35059395,2019-10,3,0.9365333333333333
35059395,2019-11,4,0.7774749999999999
35059395,2019-12,3,0.8795333333333333
35059395,2019-5,2,0.9055
35059395,2019-7,4,0.9369500000000001
35059395,2019-8,2,0.8773500000000001
35059395,2019-9,5,0.93474
35059395,2020-1,2,0.71645
35063349,2019-6,5,0.86704
35063349,2019-7,1,0.966
35063349,2019-8,1,0.7264
35063349,2020-1,1,0.0
35065925,2019-10,5,0.8248599999999999
35065925,2019-11,6,0.86565
35065925,2019-12,5,0.9197799999999999
35065925,2019-5,2,0.92005
35065925,2019-6,4,0.902725
35065925,2019-7,5,0.81504
35065925,2019-8,4,0.9192
35065925,2019-9,6,0.8917666666666667
35065925,2020-1,3,0.6553333333333334
35068620,2019-11,1,0.9682
35079953,2019-6,1,0.9099
35079953,2019-8,1,0.9243
35095359,2019-11,2,0.8365
35095359,2019-12,2,0.7414000000000001
35095359,2019-6,1,0.6249
35095359,2019-7,1,0.9477
35095359,2019-8,2,0.6323000000000001
35095359,2019-9,3,0.9035333333333333
35095359,2020-1,3,0.7552
35098936,2019-6,3,0.9180333333333333
35108077,2019-10,2,0.9774
35108077,2019-12,1,0.9183
35108077,2019-5,1,0.9775
35108077,2019-7,2,0.493
35108077,2019-8,1,0.8953
35120436,2019-10,3,0.2912
35120436,2019-6,5,0.65342
35120436,2019-8,1,0.3291
35120436,2019-9,1,0.0
35120903,2019-6,1,0.7959
35120903,2019-7,1,0.9838
35120903,2019-9,1,0.9299
35122993,2019-10,2,0.0
35122993,2019-6,4,0.78205
35122993,2019-7,8,0.6168625000000001
35122993,2019-8,3,0.7609
35122993,2019-9,2,0.7353000000000001
35128606,2019-6,2,0.63585
35142364,2019-5,1,0.4926
35142364,2019-6,3,0.5816666666666667
35153764,2019-10,2,0.98685
35153764,2019-12,1,0.9558
35153764,2019-8,2,0.91005
35153764,2019-9,5,0.8594200000000001
35153764,2020-1,3,0.6327999999999999
35161686,2019-10,5,0.88986
35161686,2019-11,3,0.7669
35161686,2019-12,2,0.89005
35161686,2019-6,1,0.9546
35161686,2019-7,8,0.8425624999999999
35161686,2019-8,3,0.8411666666666666
35161686,2019-9,5,0.78572
35161686,2020-1,1,0.9876
35178474,2019-10,2,0.8781
35178474,2019-11,1,0.9894
35178474,2019-12,1,0.0
35178474,2019-8,4,0.973775
35178474,2019-9,2,0.9682
35178488,2019-10,9,0.6066999999999999
35178488,2019-11,9,0.7655666666666666
35178488,2019-12,6,0.7521333333333332
35178488,2019-6,6,0.7911
35178488,2019-7,4,0.8828499999999999
35178488,2019-8,7,0.6704
35178488,2019-9,7,0.8310142857142856
35178488,2020-1,8,0.569275
35178488,2020-2,3,0.8157666666666668
35201832,2019-10,6,0.92055
35201832,2019-11,4,0.930575
35201832,2019-12,2,0.6751
35201832,2019-6,4,0.83765
35201832,2019-7,6,0.9346
35201832,2019-8,5,0.8593400000000001
35201832,2019-9,7,0.6845428571428572
35202572,2019-12,1,0.2382
35205839,2019-12,1,0.9647
35205839,2019-6,1,0.5337
35205839,2019-7,1,0.9824
35205839,2019-8,2,0.32515
35225262,2019-12,1,0.3818
35225262,2019-7,6,0.6130833333333334
35225262,2019-8,2,0.5232
35225262,2019-9,6,0.5275333333333333
35225262,2020-1,2,0.60275
35225262,2020-2,1,0.9018
35226500,2019-10,3,0.8984666666666666
35226500,2019-12,1,0.96
35226500,2019-7,1,0.9839
35226500,2019-9,1,0.9229
35230824,2019-10,2,0.97255
35230824,2019-11,2,0.9103
35230824,2019-6,3,0.8303666666666668
35230824,2019-8,2,0.8363499999999999
35230824,2019-9,2,0.9480999999999999
35233081,2019-10,1,0.7096
35233081,2019-6,3,0.8916666666666666
35233081,2019-7,3,0.923
35233081,2019-8,3,0.9018
35248112,2019-10,5,0.79144
35248112,2019-11,6,0.8737833333333334
35248112,2019-12,2,0.9434
35248112,2019-6,4,0.5404249999999999
35248112,2019-7,2,0.85705
35248112,2019-8,2,0.8485499999999999
35248112,2019-9,5,0.9539399999999999
35251578,2019-11,1,0.6996
35251578,2019-6,4,0.858975
35251578,2019-7,5,0.91568
35251578,2019-8,2,0.8409500000000001
35251578,2019-9,3,0.023733333333333346
35251578,2020-2,1,0.6588
35253361,2019-7,1,0.8316
35253361,2020-2,1,0.0
35257471,2019-6,1,0.9794
35257471,2019-8,1,0.0
35263183,2019-10,7,0.6046000000000001
35263183,2019-11,3,0.7897333333333334
35263183,2019-12,3,0.25900000000000006
35263183,2019-6,6,0.6785833333333332
35263183,2019-7,1,0.4664
35263183,2019-8,3,0.8161
35263183,2019-9,4,0.821175
35263183,2020-1,2,0.7477
35263183,2020-2,1,0.7351
35265350,2019-10,4,0.938225
35265350,2019-11,3,0.6341
35265350,2019-12,2,0.84995
35265350,2019-6,1,0.0
35265350,2019-7,3,0.9403666666666667
35265350,2019-8,3,0.7970666666666667
35265350,2019-9,4,0.951575
35265350,2020-1,5,0.7908799999999999
35265350,2020-2,1,0.474
35277859,2019-8,1,0.9963
35281469,2019-10,2,0.8938
35281469,2019-11,6,0.7375333333333334
35281469,2019-12,3,0.7009
35281469,2019-7,11,0.7790181818181818
35281469,2019-8,7,0.8384571428571429
35281469,2019-9,4,0.156225
35281469,2020-1,2,0.93035
35281469,2020-2,4,0.8658250000000001
35284166,2019-10,3,0.6336
35284166,2019-12,3,0.8792333333333334
35284166,2019-6,4,0.846625
35284166,2019-7,3,0.9130333333333334
35284166,2019-8,2,0.8292
35284166,2019-9,7,0.44848571428571427
35284166,2020-1,1,0.7269
35284309,2019-10,1,0.9735
35284309,2019-11,1,0.9805
35285053,2019-10,5,0.9195799999999998
35285053,2019-11,3,0.8308666666666668
35285053,2019-12,3,0.9230666666666667
35285053,2019-6,5,0.9701599999999999
35285053,2019-7,8,0.8780875000000001
35285053,2019-8,5,0.9116
35285053,2019-9,4,0.888625
35285053,2020-1,2,0.8689
35285053,2020-2,4,0.9019999999999999
35286951,2019-7,1,0.9778
35286951,2019-8,1,0.979
35286951,2020-1,1,0.9735
35289879,2019-10,4,0.624075
35289879,2019-12,1,0.3861
35289879,2019-6,5,0.8750600000000001
35289879,2019-7,6,0.8957999999999999
35289879,2019-8,4,0.7317500000000001
35289879,2019-9,6,0.8769833333333334
35289879,2020-2,2,0.9436
35309080,2019-10,2,0.92525
35309080,2019-12,1,0.8271
35309080,2019-6,3,0.7678666666666666
35309080,2019-7,2,0.9704999999999999
35309080,2019-9,2,-0.03855000000000003
35309607,2019-6,3,0.9260666666666667
35309607,2019-7,5,0.58978
35309607,2019-8,4,0.198575
35309811,2019-10,3,0.6434333333333333
35309811,2019-7,2,0.69135
35309811,2019-9,6,0.6944833333333333
35316303,2019-10,6,0.8858833333333332
35316303,2019-11,6,0.9280666666666666
35316303,2019-12,4,0.854525
35316303,2019-6,1,0.9538
35316303,2019-7,6,0.9557000000000001
35316303,2019-8,3,0.8185333333333333
35316303,2019-9,7,0.7751428571428571
35316303,2020-1,5,0.8222200000000001
35316303,2020-2,2,0.9181
35318288,2019-10,6,0.9041666666666667
35318288,2019-11,4,0.74055
35318288,2019-12,5,0.8053799999999999
35318288,2019-6,3,0.8532333333333333
35318288,2019-7,7,0.7826571428571428
35318288,2019-8,7,0.8065571428571429
35318288,2019-9,5,0.81878
35318288,2020-1,4,0.805575
35318288,2020-2,2,0.8702000000000001
35330886,2019-11,4,0.6897249999999999
35330886,2019-12,4,0.706825
35330886,2020-1,2,0.7810999999999999
35330886,2020-2,1,0.8622
35335905,2019-10,12,0.7626666666666667
35335905,2019-11,10,0.8344600000000002
35335905,2019-12,9,0.7863333333333333
35335905,2019-6,1,0.9492
35335905,2019-7,7,0.8286428571428571
35335905,2019-8,7,0.7618857142857143
35335905,2019-9,8,0.7266750000000001
35335905,2020-1,9,0.6518555555555557
35335905,2020-2,5,0.79226
35336448,2019-10,8,0.8112625
35336448,2019-11,7,0.9055142857142858
35336448,2019-12,2,0.8615999999999999
35336448,2019-6,10,0.8987599999999999
35336448,2019-7,3,0.9705
35336448,2019-8,6,0.9109999999999999
35336448,2019-9,8,0.8738000000000001
35336448,2020-1,7,0.9078428571428573
35336448,2020-2,5,0.8633600000000001
35341187,2019-12,1,0.9637
35341187,2019-6,1,0.9771
35341187,2019-7,1,0.9776
35343181,2019-10,14,0.7618714285714285
35343181,2019-11,14,0.7998285714285714
35343181,2019-12,8,0.6260125000000001
35343181,2019-6,5,0.67188
35343181,2019-7,14,0.6654642857142857
35343181,2019-8,15,0.7750533333333334
35343181,2019-9,14,0.7908000000000001
35343181,2020-1,12,0.7200500000000001
35343181,2020-2,9,0.8170666666666668
35344486,2019-12,1,0.5994
35350082,2019-10,1,0.9795
35350082,2019-11,1,0.9272
35358726,2019-10,6,0.80655
35358726,2019-11,5,0.82096
35358726,2019-12,7,0.6962714285714284
35358726,2019-7,9,0.7884777777777777
35358726,2019-8,4,0.8948
35358726,2019-9,2,0.78945
35358726,2020-1,3,0.6521666666666667
35358726,2020-2,6,0.95675
35367534,2019-8,1,0.9477
35367534,2019-9,2,0.8523499999999999
35369238,2019-6,1,0.8689
35369238,2019-7,1,0.5927
35376811,2019-10,4,0.9166500000000001
35376811,2019-11,1,0.858
35376811,2019-12,1,0.9917
35376811,2019-6,1,0.9744
35376811,2019-7,4,0.928125
35376811,2019-9,1,0.8547
35382379,2019-7,1,0.9169
35382379,2019-9,2,0.4081
35385126,2019-11,2,0.7847999999999999
35385126,2019-12,1,0.9501
35385126,2019-6,4,0.93425
35385126,2019-7,5,0.6277600000000001
35385126,2019-8,4,0.8189000000000001
35385126,2020-1,1,0.9755
35385126,2020-2,2,0.9479500000000001
35389007,2019-10,2,0.96675
35389007,2019-6,1,0.9784
35389007,2019-7,2,0.9573499999999999
35389007,2019-8,1,0.8825
35398470,2019-7,2,0.58365
35398470,2019-8,1,0.0
35410098,2019-6,3,0.9480333333333334
35410098,2019-7,4,0.9151999999999999
35410098,2019-8,3,0.9323666666666667
35414659,2019-10,6,0.5463
35414659,2019-11,6,0.6148333333333333
35414659,2019-12,8,0.45304999999999995
35414659,2019-7,1,0.9754
35414659,2019-8,9,0.37783333333333335
35414659,2019-9,6,0.6825166666666665
35414659,2020-1,5,0.48840000000000006
35414659,2020-2,3,0.5165000000000001
35419723,2019-12,1,0.9505
35419723,2019-6,1,0.91
35419723,2019-8,1,0.8309
35419723,2020-2,1,0.4754
35419838,2019-10,5,0.41107999999999995
35419838,2019-11,1,0.1779
35419838,2019-12,1,0.8655
35419838,2019-6,4,0.478
35419838,2019-7,10,0.6306100000000001
35419838,2019-8,7,0.2868857142857143
35419838,2019-9,7,0.2951857142857143
35419838,2020-1,1,0.9516
35419838,2020-2,1,0.0
35442256,2019-10,2,0.94765
35442256,2019-11,1,0.8316
35442256,2019-6,1,0.0
35442256,2019-7,1,0.836
35442256,2019-8,1,0.9258
35442256,2019-9,2,0.91235
35442256,2020-1,1,0.9678
35442256,2020-2,1,0.9709
35449375,2019-10,9,0.8167222222222222
35449375,2019-11,3,0.9656333333333333
35449375,2019-6,2,0.97465
35449375,2019-7,3,0.9374666666666668
35449375,2019-8,4,0.700325
35449375,2019-9,5,0.96104
35449375,2020-1,1,0.9758
35454316,2019-7,1,0.9705
35462930,2019-10,5,0.8729600000000002
35462930,2019-11,2,0.87525
35462930,2019-12,1,0.7269
35462930,2019-6,3,0.7719
35462930,2019-7,3,0.7733
35462930,2019-8,3,0.9312999999999999
35462930,2019-9,8,0.7231125
35462967,2019-11,2,0.87665
35462967,2019-12,3,0.9446333333333333
35462967,2019-8,1,0.9348
35462967,2019-9,3,0.9033000000000001
35462967,2020-2,1,0.9763
35464381,2019-10,1,0.4947
35464381,2019-7,3,0.6204
35464381,2019-9,1,0.7841
35480065,2019-7,3,0.43113333333333337
35480065,2019-8,1,0.7346
35484554,2019-6,2,0.44735
35484554,2019-7,2,0.8717
35484554,2019-8,2,0.93145
35486678,2019-10,3,0.827
35486678,2019-11,1,0.7713
35486678,2019-12,1,0.9966
35486678,2019-7,1,0.875
35486678,2019-8,2,0.7347
35486678,2019-9,2,0.7761
35486678,2020-1,4,0.8775249999999999
35486678,2020-2,2,0.38885
35498011,2019-6,1,0.0
35513492,2019-6,2,0.8855999999999999
35513492,2019-7,2,0.95975
35513492,2019-8,3,0.5924666666666667
35513492,2019-9,3,0.44849999999999995
35516187,2019-10,7,0.8002857142857144
35516187,2019-11,6,0.7892166666666668
35516187,2019-12,2,0.8696999999999999
35516187,2019-6,3,0.9703333333333334
35516187,2019-7,6,0.8351999999999999
35516187,2019-8,9,0.8780777777777777
35516187,2019-9,7,0.7965714285714285
35516187,2020-1,4,0.6397
35516187,2020-2,1,0.7096
35517815,2019-10,3,0.3000333333333333
35517815,2019-11,1,0.9513
35517815,2019-12,2,0.4882
35517815,2019-6,3,0.9531999999999999
35517815,2019-7,4,0.959825
35517815,2019-8,3,0.7936
35517815,2019-9,3,0.8612666666666667
35517815,2020-1,1,0.9476
35517815,2020-2,1,0.9606
35517999,2019-10,6,0.9411333333333335
35517999,2019-11,5,0.73602
35517999,2019-12,8,0.860725
35517999,2019-6,6,0.8785333333333333
35517999,2019-7,5,0.83406
35517999,2019-8,6,0.7997
35517999,2019-9,2,0.9505
35517999,2020-1,6,0.9211666666666667
35517999,2020-2,1,0.0
35539690,2019-10,3,0.9548000000000001
35539690,2019-11,1,0.8126
35539690,2019-12,1,0.9669
35539690,2019-7,5,0.9062000000000001
35539690,2019-8,3,0.9736666666666668
35539690,2019-9,1,0.9136
35547978,2019-10,2,0.88205
35547978,2019-7,1,0.891
35547978,2019-8,1,0.9099
35564305,2019-10,3,0.7062
35564305,2019-11,1,0.9545
35564305,2019-7,1,0.8074
35564305,2019-8,1,0.9822
35564305,2019-9,1,0.6588
35564855,2019-10,2,0.42195
35564855,2019-11,2,0.875
35564855,2019-6,4,0.857675
35564855,2019-7,3,0.6111333333333334
35564855,2019-9,2,0.9351499999999999
35576465,2019-6,1,0.0
35576465,2019-8,1,0.9116
35576951,2019-10,1,0.8976
35576951,2019-11,4,0.943625
35576951,2019-12,2,0.9419500000000001
35576951,2019-6,3,0.6385
35576951,2019-7,4,0.8186
35576951,2020-1,2,0.73585
35576951,2020-2,1,0.9759
35579189,2019-10,5,0.78886
35579189,2019-11,4,0.5220750000000001
35579189,2019-12,1,0.8748
35579189,2019-7,3,0.836
35579189,2019-8,4,0.8613999999999999
35579189,2019-9,4,0.6777
35579189,2020-1,1,0.9029
35579189,2020-2,1,0.9757
35584335,2019-10,14,0.7311428571428572
35584335,2019-11,17,0.7897941176470589
35584335,2019-12,8,0.605225
35584335,2019-6,2,0.89255
35584335,2019-7,13,0.7944384615384615
35584335,2019-8,10,0.81652
35584335,2019-9,8,0.8072875000000002
35584335,2020-1,8,0.786
35584335,2020-2,5,0.7267
35587537,2019-10,7,0.6062142857142857
35587537,2019-11,3,0.8479333333333333
35587537,2019-12,4,0.235
35587537,2019-6,4,0.7157749999999999
35587537,2019-7,2,0.6804
35587537,2019-8,4,0.6032500000000001
35587537,2019-9,5,0.6047
35587537,2020-1,1,0.0
35587537,2020-2,1,-0.5867
35606494,2020-1,5,0.96512
35606494,2020-2,3,0.9154333333333334
35611244,2019-10,1,0.8126
35611244,2019-11,1,0.8881
35611244,2019-8,1,0.5562
35611244,2020-1,2,0.97445
35612268,2019-6,1,0.8622
35612268,2019-7,1,0.7777
35612268,2019-8,1,0.8047
35640915,2019-10,1,0.9854
35640948,2019-10,4,0.7329
35640948,2019-11,1,0.9346
35640948,2019-12,1,0.5719
35640948,2019-6,1,0.9151
35640948,2019-7,6,0.8618666666666667
35640948,2019-9,3,0.9486666666666667
35640948,2020-1,2,0.5991500000000001
35649783,2019-10,6,0.8521166666666667
35649783,2019-11,2,0.84685
35649783,2019-7,4,0.9182
35649783,2019-8,3,0.9436
35649783,2019-9,3,0.8711333333333333
35649783,2020-1,2,0.84365
35653506,2019-10,10,0.7535900000000001
35653506,2019-11,6,0.83505
35653506,2019-12,14,0.7324999999999999
35653506,2019-6,4,0.8352750000000001
35653506,2019-7,16,0.8495562500000001
35653506,2019-8,7,0.7789571428571428
35653506,2019-9,14,0.8454071428571429
35653506,2020-1,18,0.7289388888888889
35653506,2020-2,9,0.5751444444444445
35684395,2019-10,5,0.87112
35684395,2019-11,5,0.8709
35684395,2019-12,2,0.42925
35684395,2019-6,3,0.8271333333333333
35684395,2019-8,3,0.7530333333333333
35684395,2019-9,4,0.902175
35684395,2020-1,2,0.7613
35684395,2020-2,1,0.9066
35685015,2019-7,2,0.7706
35685015,2019-8,2,0.4738
35685015,2020-2,1,0.836
35690509,2019-10,2,0.97495
35690509,2019-7,1,0.953
35690509,2019-8,1,0.8811
35690509,2019-9,1,0.9604
35690509,2020-1,1,0.9931
35703344,2019-10,2,0.7905
35703344,2019-9,4,0.9080999999999999
35703344,2020-2,1,0.9606
35707442,2019-6,1,0.8881
35714192,2019-7,4,0.6995
35717206,2019-7,6,0.8756499999999999
35717206,2019-8,14,0.5651214285714286
35729621,2019-10,1,0.6588
35729621,2019-11,1,0.9542
35729621,2019-12,1,0.8676
35729621,2019-6,1,0.0
35729621,2019-7,3,0.2069
35729621,2019-9,2,0.32889999999999997
35741692,2019-10,4,0.9132750000000001
35741692,2019-11,7,0.8478571428571428
35741692,2019-12,8,0.9373625
35741692,2019-7,11,0.9035363636363637
35741692,2019-8,10,0.7670200000000001
35741692,2019-9,7,0.9036571428571428
35741692,2020-2,5,0.90216
35743417,2019-12,1,0.8883
35743417,2019-7,1,0.9776
35743417,2019-8,1,0.9388
35743451,2019-11,1,0.8856
35743451,2019-6,2,0.94015
35743451,2019-7,2,0.6895500000000001
35743451,2019-8,1,0.8481
35743451,2019-9,2,0.0
35743451,2020-1,1,0.6588
35760491,2019-10,5,0.7603199999999999
35760491,2019-11,6,0.9015833333333334
35760491,2019-12,3,0.8491
35760491,2019-9,7,0.6880285714285714
35760491,2020-1,2,0.952
35764525,2019-10,10,0.84892
35764525,2019-11,6,0.7791833333333334
35764525,2019-12,2,0.6522
35764525,2019-7,2,0.9318
35764525,2019-8,1,0.9835
35764525,2019-9,6,0.7323333333333334
35766831,2019-10,2,0.83265
35766831,2019-6,1,0.9754
35766831,2019-7,1,0.91
35766831,2019-8,1,0.3597
35766831,2019-9,3,0.9406333333333333
35766831,2020-1,1,0.9337
35806393,2019-7,2,0.6409
35806393,2019-8,1,0.8777
35806393,2020-2,1,0.636
35807905,2019-10,1,0.6588
35807905,2019-12,1,0.8011
35807905,2019-6,1,0.9789
35807905,2019-7,4,0.7402500000000001
35807905,2019-9,1,0.9484
35807905,2020-1,1,0.7835
35825365,2019-7,3,0.2673666666666667
35841334,2019-10,4,0.4345
35841334,2019-11,3,0.9142666666666667
35841334,2019-6,1,0.8347
35841334,2019-7,3,0.7922333333333333
35841334,2019-8,4,0.882575
35841334,2019-9,4,0.9094
35845429,2019-10,4,0.78735
35845429,2019-7,2,0.7909999999999999
35845599,2019-12,1,0.977
35845599,2020-1,2,0.82995
35864288,2019-8,1,0.6588
35864288,2020-1,1,0.0
35876913,2019-10,9,0.6887000000000001
35876913,2019-11,5,0.8993400000000001
35876913,2019-12,4,0.34995
35876913,2019-6,3,0.9288333333333333
35876913,2019-7,9,0.9118222222222221
35876913,2019-8,10,0.78519
35876913,2019-9,8,0.8915375
35878322,2019-10,4,0.721275
35878322,2019-11,4,0.702025
35878322,2019-12,3,0.7625333333333333
35878322,2019-7,2,0.73045
35878322,2019-8,5,0.7069
35878322,2019-9,7,0.8784714285714286
35878322,2020-1,1,0.5719
35878322,2020-2,2,0.90615
35896830,2019-8,1,0.9752
35909274,2019-10,2,0.9431
35909274,2019-11,5,0.8007799999999999
35909274,2019-12,3,0.5313666666666667
35909274,2019-6,1,0.9217
35909274,2019-7,8,0.9168375
35909274,2019-8,3,0.8187666666666668
35909274,2019-9,6,0.4479166666666667
35909274,2020-1,4,0.8282750000000001
35909274,2020-2,1,0.9049
35914133,2019-10,4,0.75285
35914133,2019-11,9,0.7316111111111111
35914133,2019-12,7,0.5589999999999999
35914133,2019-6,2,0.50615
35914133,2019-7,7,0.6777714285714287
35914133,2019-8,8,0.49748749999999997
35914133,2019-9,4,0.691075
35914133,2020-1,2,0.82875
35914133,2020-2,2,0.8696999999999999
35914653,2019-10,5,0.7449600000000001
35914653,2019-11,7,0.9266571428571428
35914653,2019-12,8,0.8662875
35914653,2020-1,7,0.9652999999999999
35914653,2020-2,4,0.9700500000000001
35915972,2019-12,1,0.765
35915972,2019-8,1,0.8481
35915972,2020-2,1,0.6249
35916708,2019-10,9,0.6754333333333334
35916708,2019-11,6,0.6671999999999999
35916708,2019-12,8,0.5724625000000001
35916708,2019-7,6,0.86815
35916708,2019-8,8,0.7176875
35916708,2019-9,9,0.7254777777777778
35916708,2020-1,5,0.70048
35916708,2020-2,1,0.9779
35917004,2019-10,5,0.6382800000000001
35917004,2019-11,2,0.7984
35917004,2019-12,4,0.5880500000000001
35917004,2019-6,3,0.6094666666666666
35917004,2019-7,10,0.77156
35917004,2019-8,10,0.7163600000000001
35917004,2019-9,6,0.7364166666666666
35917004,2020-1,6,0.7165166666666666
35917004,2020-2,1,0.9166
35944422,2020-1,1,0.9081
35966786,2019-9,1,0.0
35967047,2019-10,2,0.8265
35967047,2019-11,4,0.901025
35967047,2019-12,1,0.9298
35967047,2019-7,3,0.9473333333333334
35967047,2019-8,2,0.9795499999999999
35967047,2019-9,3,0.8601666666666667
35967047,2020-1,4,0.866225
35986334,2019-10,1,0.8979
35991621,2019-10,2,0.7887
35991621,2019-12,1,0.6997
35991621,2019-7,1,0.9723
35991621,2020-2,1,0.8271
36002773,2019-9,1,0.9908
36003112,2019-10,6,0.9196333333333332
36003112,2019-11,6,0.3817166666666667
36003112,2019-6,1,0.9574
36003112,2019-7,8,0.8999375000000001
36003112,2019-8,7,0.8480714285714285
36003112,2019-9,7,0.7138285714285714
36018269,2019-11,1,0.9501
